trans_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,customer_id,trans_dollars,customer_is_male,customer_is_female,is_fraud,score,is_flagged,trans_time
40019,-1.3459134098515335,-1.3995417788927889,-1.466823220095984,1.483114631371263,1.4385825852656433,1.4537721079799095,0.5998557895248104,1.5072398616542626,1.5019862520228644,1.1472714558304764,4146.0,0.7171463529502898,0.0,1.0,0.0,0.54316884113333,1,16617486.0
40020,-1.4454867970491034,-0.8917368839996437,-1.5129666725090247,1.4867510601959906,-1.413153680518216,-1.5279637506789263,-1.4546290779095794,-1.475038022560517,1.369523763399201,-1.5112260329549458,1731.0,0.1332032594928418,0.0,1.0,0.0,0.2677062671074657,0,16618652.0
40021,1.4407045687267963,1.3291227350422352,1.467459566278437,1.4441991661304177,1.4965846360192423,-1.5306307721186871,1.3562843774902154,1.3679205907362568,0.2931042401871508,1.446379251540183,1088.0,0.0344028908301127,1.0,0.0,0.0,0.3230129356232964,0,16619068.0
40022,1.5325481634986,0.9144883257646284,-1.3914767264115877,1.503391549707107,1.501626011231308,1.3715244137649694,-1.2125385810605929,-1.4941801774520498,-1.5109277756100343,1.3722026755668295,4506.0,0.0856760300384676,0.0,1.0,0.0,0.41399922450088306,0,16619116.0
40023,-1.0495822935812062,1.4905948272626697,-1.5034068351598149,1.5100045506013648,-1.488567204434161,1.46517417786242,1.508220454388676,1.3802624885766397,1.4494678713999454,1.5127211834357448,2236.0,0.0849635309137333,1.0,0.0,1.0,0.4024423436650492,0,16619126.0
40024,-1.268255333472354,1.439672941237282,-1.4394302304485724,1.2748276594697767,-1.3381428540992324,-1.5076907362362506,-1.279752305768589,1.4451672991458162,1.513927305222012,-1.448945789544,3063.0,0.169063927571973,0.0,1.0,0.0,0.2814461930365826,0,16619274.0
40025,-0.9866016241269652,-1.4630805151400157,-0.816197214449617,-1.515783817105148,-1.461273806648016,-1.4925987665358786,-1.5160763522917504,1.5141419606789446,1.426457086654589,1.4376054584493427,2324.0,0.1904752288802237,0.0,1.0,0.0,0.39146296638032513,0,16619801.0
40026,-1.5038255379073002,1.4619336287714202,1.3800755513894405,-1.4054152781571283,-1.4202963132826496,-1.445303887574687,1.487868439066249,1.0168827665121662,-1.461373844770992,-1.2609607211165823,520.0,0.0244179332906685,1.0,0.0,0.0,0.222956989727455,0,16620101.0
40027,-1.4806964026959408,1.30472174434943,-1.5099626890043136,0.2246033179181574,-1.210629939323305,1.3651149657352546,-1.3275920042151146,1.4864109375724752,1.5057978215017822,0.9165429244713426,4314.0,0.5155164606748527,1.0,0.0,0.0,0.4805252020122498,1,16620327.0
40028,1.045184659817444,-1.4440780012826782,-1.4765801360141997,1.3957151565994137,1.5005853638014843,-1.4767474107897984,-0.9556814551810604,1.4784032766540218,1.4752417643031035,-1.3154787685534866,3910.0,0.1366594598933523,0.0,1.0,0.0,0.3118698530725895,0,16620529.0
40029,1.453622510237689,1.461746751651822,-1.5092602150542898,1.4039107077397572,1.4734923642116855,-1.4593051938357873,-1.2247456278220406,-1.179531281460113,-1.4079553765060746,1.4446788778615276,3244.0,0.6433444171066692,1.0,0.0,1.0,0.5073745307905472,1,16620610.0
40030,-1.173180675800441,-1.4521111535518478,1.2292960096174574,-1.118019135740692,1.445952837396411,1.4874384075270113,-1.444381523522957,-1.5265070309765338,1.4535251332620611,-1.411932635153242,2822.0,0.1127818842216076,0.0,1.0,0.0,0.2855332295411749,0,16620969.0
40031,1.448583904779645,0.5889086241032719,-1.490728020866342,-1.480721873490404,1.46432079534097,1.349290922435806,1.445288461845284,1.4557857773824767,-1.4171810007012855,-1.4262837372988166,2.0,0.3744038797900798,0.0,1.0,0.0,0.4367416755405803,1,16621229.0
40032,1.0314522141456524,-1.4513662863966108,1.4931160829241226,-1.4929286940235045,1.5264868297991594,-1.4730904776220102,-0.6860339673213678,0.9940200828348794,1.5161325692414562,-1.004556100555132,3910.0,0.1361984921633572,0.0,1.0,0.0,0.310323112824515,0,16621256.0
40033,-1.484844761927372,-0.4968066565392141,1.451879433715909,1.3968430541162902,-1.3120612697696814,-1.491569588180626,1.39627257482069,-1.0907358893117023,1.506423157306996,-1.5118294854205592,2581.0,0.5261399309145383,1.0,0.0,0.0,0.3273983899733208,0,16621316.0
40034,-1.4768335645050223,1.3043957244050652,-1.450692668610029,-1.3835758077476243,-1.3922500408482736,-1.2311815941075228,1.3587715885412637,1.4701902375970866,-1.4849848474989724,1.3384056553964725,4211.0,0.5947283066593667,0.0,1.0,1.0,0.5022163129819729,1,16621322.0
40035,-1.5333029215019198,-1.2568760493809414,-1.394096257954366,1.400610161376115,1.464822216725819,1.49458327505249,1.4947101790272206,-1.3589085591907175,-1.5138084537089618,1.4679106501426495,4088.0,0.4143281985532558,1.0,0.0,0.0,0.44039226956758354,1,16621735.0
40036,-1.5040353951849168,-1.355487970135249,-1.288312614278733,1.2105062169471648,-1.5250575137765163,-1.1678445735626146,1.4274853137654655,-1.51910117966652,-1.0954346341859738,-1.2060246210108518,3029.0,0.2802855788323252,0.0,1.0,0.0,0.3164929667046762,0,16621787.0
40037,-1.3177400559024337,-1.4427120859078135,-1.212039589826866,-1.1814590708817878,1.4342693916774878,-0.8163437782500002,0.9955485403637296,1.1867333021760382,1.346838153805069,1.4638263356506047,552.0,0.0652932956215681,1.0,0.0,0.0,0.35213051521968286,0,16621918.0
40038,-1.4639753616557,-1.3934803767335826,-1.5110194559933894,1.4552805486123706,1.1612178533202655,-1.4859251949810075,1.4437467283793788,-1.4937835813030431,-1.4968761838523654,1.4992916370385867,1720.0,0.3445282264212708,0.0,1.0,0.0,0.3891079632821368,0,16621994.0
40039,-1.412821536659156,-1.4105557721273292,1.489143431868465,-0.8688274246763749,-1.446202779936307,-1.4003515823842645,-1.417816162572088,1.2328552437222702,-1.4924762869739503,-1.076491361061836,561.0,0.0102117215832845,1.0,0.0,0.0,0.20108705162998367,0,16622106.0
40040,1.2698433844348485,1.4895558839256289,-1.522997332895725,-1.508315864771088,-1.451814731478003,1.500919969182168,1.2741676655428489,-1.0028469713239332,1.4445291079441758,-1.4611388786951152,3693.0,0.3738078440485409,0.0,1.0,0.0,0.49826595128841317,1,16622576.0
40041,-1.4533828161548128,0.6105020557643708,-1.2665836580209948,-1.4338176890564271,1.4348623214914809,-1.424996323620927,-1.499896243818456,-0.4043517866024641,-1.4558234845186782,0.1765022341607978,4966.0,0.300348290651915,0.0,1.0,0.0,0.347682436746596,0,16623645.0
40042,-0.6214812950527189,1.5265659566678471,-1.5091230512802931,-1.4595930574993716,1.4987740125448692,-1.5096349255769512,-1.2292711136312138,-1.3817515774526017,1.082674892668172,-0.6332682731586978,3470.0,0.1024308468056068,1.0,0.0,0.0,0.30915807802423234,0,16623949.0
40043,1.446025314909611,-1.4034101266193857,-1.065055045416288,-1.270188069103221,-1.473569586138119,-1.4928326490500612,-1.4288950597707395,1.3936712484184444,1.5332574528574447,0.8530348606492544,4622.0,0.0975691368682116,1.0,0.0,0.0,0.4026188670659485,0,16624208.0
40044,-1.203464529824903,-1.318848383000978,1.2705840061591085,-1.2750457054321975,-1.4815873816476022,1.2687167867418303,1.3646469070972846,-1.1420794989175884,1.4886549727923843,1.4776611986773247,235.0,0.2641255708686811,0.0,1.0,0.0,0.44073952415235285,1,16624610.0
40045,1.508932101599822,0.3219774839337377,1.118346020220327,1.4996541730067052,1.523191205306942,1.456812413315456,-1.4631351452230348,1.3932389120257576,-1.4468770539560851,-1.418862427636619,533.0,0.1208850064804751,0.0,1.0,0.0,0.2815629210259636,0,16625252.0
40046,1.3033506610817434,1.447091613890492,1.4530808278672394,-1.401602437249948,-1.48351271466066,-1.532623864748223,1.5094396770926686,-1.5032601739233395,1.4594548540744507,-1.486601161748248,4038.0,0.6813657057545377,0.0,1.0,0.0,0.4874789516326365,1,16625282.0
40047,-0.2591909946234993,-1.5037742937616392,1.388376630068712,-1.527502000937499,-0.0098206261356604,1.3148363769309612,0.6602659334780394,-1.5104293152992836,-1.5107713418898523,1.2750525424831751,604.0,0.3750510893941571,1.0,0.0,0.0,0.4321164303429371,1,16625617.0
40048,-1.1237984888010042,-1.019506790870219,-0.7509884109479699,1.245647823626249,1.501650316229148,-1.3926147785774512,-1.5167265576302948,-1.4102924188278765,1.5075148211194678,1.4828123460652889,997.0,0.3059898011422734,0.0,1.0,0.0,0.37771670901119236,0,16626005.0
40049,-1.4027652422175922,1.2346456255920517,1.378288405346986,1.4844021457212824,-1.4658394607886256,-1.4439716117460244,-0.8218646196591417,-0.6823505106872695,1.3008964593772132,1.1608373178954208,3303.0,0.4183361662422359,1.0,0.0,0.0,0.36717639889567605,0,16626251.0
40050,-1.5105729587149932,-1.436445184561861,1.403862951404097,1.5008949676627568,-1.4652175659665163,1.3563396004228796,1.5135808869555063,-1.460341503649826,1.3090351239111886,-1.4761311720904422,798.0,0.7407265790483296,0.0,1.0,0.0,0.43304483493717716,1,16626517.0
40051,1.1821908783554111,1.4642974574339904,0.7624071590504145,-1.3510792634624336,1.2190421437298762,1.47272817182393,-1.5064439173508737,1.416409462170949,-1.4225236605450415,-1.3723725171386498,985.0,0.0090132357059515,0.0,1.0,0.0,0.28749837768631226,0,16627032.0
40052,-1.4616303657631158,1.5311818992042627,-1.387163802426477,1.4247179695323169,-1.5288260017164126,1.519836672608351,1.4966834928687966,-1.3279387951459574,-1.4238357862827682,-1.488052804048988,4429.0,0.1455745880928272,0.0,1.0,0.0,0.3166438490329738,0,16627518.0
40053,0.1103468116878721,-1.058192657399762,1.0413621864966742,-1.4358451782089292,-1.4942817157108956,1.4275363231514078,-1.4665062073301396,-1.2043190189588144,1.412843938620734,-1.3496982430360158,538.0,0.0181382263298946,0.0,1.0,0.0,0.30624436507305286,0,16627848.0
40054,-1.5099448594347435,1.4600903495676942,-1.3987901908389433,-1.466038011679629,1.5208042660029184,1.3127833070371262,-1.4557788614471003,-1.2566013216576162,1.495497513472532,1.4870277360978958,2012.0,0.6026488274605478,0.0,1.0,0.0,0.5376805051740007,1,16628319.0
40055,1.3774285157365758,1.52827737315413,-1.5124650382003244,-1.2685050748679745,-0.7906010640048082,1.5156402532429998,1.4467069734347664,-1.506844804325251,1.2020312531982906,1.380193846246667,1885.0,0.0433428033728044,0.0,1.0,0.0,0.4940231175349343,1,16628320.0
40056,1.0219265733699257,1.489665217384955,-1.2877873966391864,1.4127159514298653,-1.459991966434259,-0.1955811355659293,-1.008244961002798,-1.3410288755804278,-0.2362402918605633,-1.4437562113197384,2733.0,0.1882272846184561,1.0,0.0,0.0,0.330938598720006,0,16628390.0
40057,1.4940248364046005,1.4636767558426769,-1.3515127881500677,0.4219944139042298,1.387479724849633,-1.4889681951365927,1.2409839915283607,-1.435998547499188,1.5159706199819456,-1.4652935213685272,562.0,0.0377523440204844,0.0,1.0,0.0,0.3223917554071514,0,16628402.0
40058,1.5195545535223545,-1.4179528052818986,-1.5218254320335116,-0.2347982170085495,1.3290774734901587,-0.1656662959748665,1.0329651018575174,-1.4769154780084683,-1.4028789780326851,-1.496413199726347,699.0,0.0932739635817038,0.0,1.0,0.0,0.33398507429890334,0,16629118.0
40059,1.4402369849724626,1.5077759290622907,-1.5058290600392894,1.3542144310506044,-1.4956111204047602,1.4867125786814477,1.2874287766568149,1.3951295417363192,1.466144523994056,-1.5149446835590796,3935.0,0.1592628942500337,0.0,1.0,0.0,0.4026542667603091,0,16629351.0
40060,-1.4960344995733337,-1.4232948093862512,1.4894950731204786,-1.4395737715435868,-1.456849851227005,-1.3730514895810308,1.2940099831258984,-1.4424154862289411,-1.4602556611663224,-1.306711228967328,3983.0,0.2603898704119841,0.0,1.0,0.0,0.29092881135208604,0,16629392.0
40061,-1.5232000796180325,-1.5047262285988674,1.1884432157070772,-1.508897948957276,1.510469436382803,-0.9381251440029444,-0.2945807863715468,-1.464788123613704,-0.9975882696171876,-0.9048547231516992,3312.0,0.1557793592745451,1.0,0.0,0.0,0.2537694811275147,0,16629487.0
40062,1.4821042194232614,1.313047669755378,1.5046308845121708,-1.5109797961817597,1.4954138133508317,0.710678347033746,1.526308145589815,-1.3402973186225111,1.497559482230349,1.48702573902151,2448.0,0.2557666107256258,0.0,1.0,0.0,0.4873227973528519,1,16630683.0
40063,-1.494470718126171,-1.5095119476319367,1.49548605183394,-1.3939167219307198,0.3157010614023289,-1.5162469582404787,1.4848898550196667,-1.5118988920306626,1.449737278466836,1.488227159407107,2145.0,0.173014361085098,0.0,1.0,0.0,0.36183996230695936,0,16630846.0
40064,1.1842377223681977,1.465362874303751,1.0587826150482844,-1.231285868780696,1.4176590357286565,-1.388677118448623,-1.4872835920098808,1.3514077350153777,-1.447602849878313,-1.3717236595971976,2463.0,0.1290176045245866,0.0,1.0,0.0,0.27469240328265243,0,16631407.0
40065,1.486447995532862,-1.4816595196825328,1.3374219177115902,-1.5160420722143697,1.425311517102105,-1.5009733892059631,-1.3646998988352064,1.4325927062237842,-1.0407953741177574,-1.052321153676857,3302.0,0.027724038348962,0.0,1.0,0.0,0.2679887645506826,0,16631799.0
40066,1.0524657118736715,-1.085416353007843,-1.4873824572475631,-1.5286027221579015,-1.3439941649286686,1.3923888152627224,-1.515370632258229,-1.145211007525223,-1.3977061197519245,-1.2470555942776955,1024.0,0.1079551458720735,1.0,0.0,0.0,0.35244564576818516,0,16631855.0
40067,1.509531272127063,1.3867540684546376,1.5022111648539809,1.4861788714111512,1.503692590805194,-1.3929739373889911,0.5056912807468638,1.3527584664420975,1.4841564722151717,-1.4103381701734274,3442.0,0.5269364885078954,0.0,1.0,0.0,0.3839979210808202,0,16631943.0
40068,1.045258127052466,1.4028413582906565,1.3610571795792483,-1.5160576834027235,-1.3644428168748377,1.4348047216958992,-1.3548766929600395,-1.3162214802517576,-1.393982006356579,1.0537823886423343,2449.0,0.0313449010620069,0.0,1.0,1.0,0.38044981921505844,0,16632095.0
40069,-1.4560192419927755,1.5023364692714212,-1.4487888264061206,-1.4856929061637427,-1.4381265635024434,-0.0108642858922518,-1.2954763003421876,1.529111970584644,1.467886902780699,-1.1170921233876725,1676.0,0.6847320899867003,0.0,1.0,0.0,0.4652005786613947,1,16632286.0
40070,-1.2099612437705127,1.4246447852561472,-1.438905882385961,1.451489624873196,-1.46704775528998,-1.5241252529320908,1.5133497110358174,-1.1971418030896086,-1.4310213199553894,1.48734992249371,2360.0,0.2969073306339576,0.0,1.0,0.0,0.40118499016286235,0,16632966.0
40071,-1.5104860279478165,-0.9168867508042992,-1.14176982798368,1.49159397908723,-1.4750022599678485,-1.4162322008438637,-1.322680313423652,0.1819079472738319,1.3051726683279108,-1.5029856434050466,3207.0,0.3477617087090777,1.0,0.0,0.0,0.2989651808243562,0,16633888.0
40072,-1.260554959724392,1.5120995787467884,1.3359737225390824,1.3835507416355983,-1.200668851380969,-1.47182929140575,-1.3954306907204688,1.4010621277355566,-1.461873207310038,1.0365419394176425,3797.0,0.1438105337409198,0.0,1.0,0.0,0.28043549847353283,0,16633901.0
40073,1.5144861437267798,-0.8646410010446399,-1.0794482682795925,-0.6484092126985729,-1.338238944201134,-1.495307479319488,-1.3396043645634674,-0.8444380218285359,1.4846550165372026,-1.3809102336495556,3038.0,0.0713509818778261,1.0,0.0,0.0,0.32494693527724167,0,16634017.0
40074,1.4356440553176348,-1.4053596899845493,-1.4885788065300207,-0.054206515053101,1.0935385277668754,1.2469316595500686,1.4215217068949026,-0.8670112039313608,1.183283660378726,-1.385691039072722,3971.0,0.4064864159003697,0.0,1.0,0.0,0.47203275973098624,1,16634058.0
40075,1.5291887157059487,-1.2854756967742562,0.9489425439504756,1.4733071174065653,-1.408157637671297,1.4027171739260098,1.525718068628501,-1.4130577567992617,1.5085750313905149,-1.3687526991512833,2091.0,0.3676401034291358,0.0,1.0,0.0,0.42438787989383586,0,16634213.0
40076,1.3586804335962062,1.3930514071155369,0.0556400358037792,-0.7829922185927662,1.4960714928390333,-1.401625077141471,-1.371712895535597,1.48082364445989,0.2180391728965507,-1.4857616462296477,2382.0,0.1132644118663091,0.0,1.0,0.0,0.2943675948920142,0,16634619.0
40077,-1.5019539932428825,1.5026780108218512,1.5064359498155957,1.5232246618941927,-0.7616500675180475,0.9576052876940488,-1.440359461596305,1.5018342335571957,1.275830964797708,-1.255050867373669,4906.0,0.4376497413419088,1.0,0.0,0.0,0.31812997191510767,0,16635691.0
40078,-1.4749293221928832,1.322215081175518,-0.533613592329407,1.4451403861283436,1.2581185335942902,1.343359033985695,-1.302229270098077,1.427358841066504,-1.498826872945438,-0.9849849164865696,4372.0,0.900241524710915,1.0,0.0,0.0,0.4462437460877622,1,16637271.0
40079,1.3337018765698672,0.1383069689151913,-1.4815577009016052,-0.1837229091937952,1.5091466937602682,1.5182971441622175,-1.4767247076848709,-1.5061067778512849,-1.3662822648501274,-1.481654601030623,3102.0,0.1690506114262065,0.0,1.0,0.0,0.3584013639097051,0,16637434.0
40080,-1.476360807382012,-1.3822589885512817,1.2030395363074085,-0.8880868156441695,1.4656717187042674,-1.41198282113255,1.5042683556973306,1.066677285577149,1.3087841224733612,-1.3982975057768832,1114.0,0.7257197823431032,1.0,0.0,0.0,0.382989515983944,0,16637453.0
40081,1.4186246192296734,1.5033700539751076,-1.5127370845616293,0.8476029121916359,-1.4658589647155371,1.4982558801648638,-0.0741476945608077,-1.49900853547012,1.0290949782081602,1.503971758372134,2294.0,0.0510668540452647,0.0,1.0,0.0,0.4658302810229063,1,16637532.0
40082,1.4033714331711185,0.9561096053441156,1.4862575478791626,-1.5116524329005576,-1.361005283940582,1.3698347416713388,1.1977328992597875,-1.4546274410182205,1.46745084703669,1.4423698047843516,1572.0,0.4132344974617427,1.0,0.0,0.0,0.5358477504757417,1,16637620.0
40083,-1.4605951219402131,-1.4955674764961508,-1.5090435204394017,1.0538813188114975,-1.492234188613981,1.4444331623482185,0.1616570635584821,-1.4707690180227482,-1.379091542530955,-1.4557490495241867,3325.0,0.1741862928484703,0.0,1.0,0.0,0.31377115419919477,0,16637654.0
40084,-1.466309353401103,-1.3584326919136658,-1.4902543762142306,-1.4491203955280187,-1.3230144281325966,-1.5240421477269697,-1.4916693126888092,-1.3498593098156155,-0.9682129294407074,1.4478403506916229,2826.0,0.2091832659999974,0.0,1.0,0.0,0.3816576951663408,0,16637665.0
40085,1.5242686735987463,0.0247959109350543,-1.0670596061747897,1.2650506691611452,1.5147036772847626,-0.8271506532435536,-1.4593033380703369,-1.3903685222573858,-1.2576390031675302,1.4929230538122424,2795.0,0.1748294716763822,1.0,0.0,1.0,0.3863038734352754,0,16637979.0
40086,1.531647349580524,-1.4488415099837306,0.5085863358643176,1.4183772077513883,1.4916125947080323,0.8042551869780334,0.0204083341562432,-1.4693020849938074,-1.5435133080358845,-1.1379611823593117,4985.0,0.2433116094897149,0.0,1.0,0.0,0.34723537429876583,0,16638270.0
40087,1.1327418642935023,-1.0773007656537774,-1.4534046983427067,1.2892787654839142,1.3497701804201376,-1.4087899360972158,-1.4613348161081348,-1.4789584531104871,-1.5042214714708195,-1.3874869779334305,1072.0,0.0357608586909471,0.0,1.0,0.0,0.26488610618463326,0,16638420.0
40088,1.44782468341667,-1.4509964251580465,0.4289725671087132,1.3700749045025746,1.3362271827205214,-0.9989377231853208,1.3738850480294862,1.456845000317736,-1.411955390080761,1.0675494247565411,3736.0,0.2963707987755392,1.0,0.0,0.0,0.39094182600262717,0,16638447.0
40089,-1.5058897718189477,1.377091204527632,-1.4844670918902578,1.5079626667234531,-1.4066781296013415,-1.0646696538015858,1.4995948516060398,-1.4949837999729978,1.31731273947751,1.328285912582131,1010.0,0.015228807389182,1.0,0.0,0.0,0.3346390585016629,0,16638747.0
40090,1.491130370697214,1.4679421641175332,-1.0071658549839784,1.2518997919852697,1.2560409731121651,1.5191621246392366,1.484391348842187,-1.5224631703967626,1.3261393220774689,1.4939049279279155,116.0,0.2587390364780881,0.0,1.0,0.0,0.5046531756375288,1,16640335.0
40091,-1.4022962609936542,-1.5070393992754878,1.486511149785215,1.3954369630310135,1.4891695598140655,-1.4396890492453238,-1.3893375111515036,-1.0770375574041298,1.4332188470821976,1.5329446538530391,1125.0,0.0468554519109037,1.0,0.0,0.0,0.2645828138581078,0,16640712.0
40092,0.663603483375329,1.1621250245949553,-1.4364843738380952,1.4467979255024728,-1.4876424469289156,1.476712804021757,-1.3917217674281974,-0.6377260727259787,-1.4189724055416648,1.308560731565792,3737.0,0.0884391922613819,1.0,0.0,0.0,0.3946262900115438,0,16641070.0
40093,-1.408171518301872,1.4523733800818228,-1.31607652385333,1.2856063808705975,-0.4152609690247426,-1.3378181702287368,1.2774805814249894,-0.8989080753909032,-1.4771678290021668,1.323412872976046,4258.0,0.5754019352479771,0.0,1.0,0.0,0.4635153430052756,1,16641490.0
40094,1.2809284383472768,-1.4055698686849083,0.986029544695597,-1.4917994702375923,-1.508022067723104,-1.4772672046370323,1.3224125897417116,1.1617549386284762,1.3168741557067631,-1.443118011408727,4899.0,0.0671372313699441,0.0,1.0,0.0,0.32644393598905713,0,16641567.0
40095,-1.5030795157430503,-1.1615947415531471,-1.4658604990244375,1.357709457671173,-1.2976176026417154,-1.4268369285543312,1.3913472558343036,-1.195060009716168,1.1586242783952585,-1.425651930208902,4727.0,0.6494395159877381,0.0,1.0,0.0,0.42330887900045194,0,16642115.0
40096,1.0062641720618282,-0.7362988895788978,1.2003239375850887,-1.4530019006804629,1.444832845937977,-1.4450669632174251,-1.384358237651058,-1.4873527966019306,-1.5066039880402244,-1.338735541868685,572.0,0.1179429866177486,0.0,1.0,0.0,0.2704275152623441,0,16642235.0
40097,-1.501798329866141,-1.4463414133255794,-1.3384867431959453,-1.239364145854031,-0.3822117932964164,1.5010775541540748,-0.1269205655807971,1.316414686550205,1.3904101848363852,-0.2822535176564684,3834.0,0.6723829878226298,0.0,1.0,1.0,0.5141576839070504,1,16642323.0
40098,-1.4415354053051723,0.9294661322899078,-1.2679794645929383,1.4105579797040613,-1.462278669199419,1.4653138343920706,-1.512444476442641,1.4587668356398402,1.2410798031679888,-1.4658468273188914,4111.0,0.3004964173048538,1.0,0.0,0.0,0.33053891995893997,0,16642344.0
40099,1.1203606966718702,-1.4863840509392978,1.5050796925568493,1.4450883874597713,-1.500542530125864,1.2681036223827804,-1.3095670111268292,-1.3769957917302784,1.2767048119408568,-1.3812498374301827,2289.0,0.4658995912765812,1.0,0.0,0.0,0.3899486995353411,0,16642459.0
